Time (s),x (m),y (m),z (m),vx (m/s),vy (m/s),vz (m/s),B_North (nT),B_East (nT),B_Down (nT),RollTorque (Nm),PitchTorque (Nm),YawTorque (Nm),OmegaX (rad/s),OmegaY (rad/s),OmegaZ (rad/s),Power (Watt)
850,-4.037973381255598,-3.2043859066483362,4.327400780436017,0.006146535733896898,-0.0030942951483987247,0.0034441826740478102,1.8421048842659472e-05,4.691221415611412e-06,3.525914919804338e-05,-1.1363703232943638e-05,1.3007855524493302e-06,-1.0062917680494308e-05,0.1970380993452243,0.09788500775430581,0.29703809934522474,0
860,-3.976245826062809,-3.2351190533691336,4.361558607721241,0.006198840601413539,-0.0030522676705273615,0.0033873087102842675,1.8266542309520147e-05,4.670666535927799e-06,3.559003369114667e-05,-1.1759851084634558e-05,-5.8578087697126385e-06,-5.9020423149219195e-06,0.19697307207734813,0.09785205586030968,0.2969730720773485,0
870,-3.913999274461303,-3.265429938763312,4.395145485664198,0.0062503339023103725,-0.003009843805640913,0.0033299940551019657,1.811173194344057e-05,4.649173832265032e-06,3.5916255185552654e-05,-8.704123154677943e-06,3.6057700042293883e-06,-1.2309893158907331e-05,0.19687499089878518,0.09783445185720482,0.29687499089878566,0
880,-3.851241875338185,-3.295314626720123,4.4281570449270635,0.006301009010330225,-0.0029670291138367195,0.0032722462328545576,1.7956697622798697e-05,4.626719507214987e-06,3.623777091953789e-05,-7.181316482489826e-06,-7.181316482489826e-06,-6.827537188231267e-06,0.1968073909655259,0.0977747837315605,0.29680739096552644,0
890,-3.787981843304158,-3.3247692369750443,4.4605889916862935,0.006350859407134974,-0.0029238292041377043,0.003214072821874821,1.780152131657234e-05,4.603279522274094e-06,3.655453874910588e-05,-4.710475101065243e-06,-6.289761241450013e-06,-1.1000236342515257e-05,0.19672934802859002,0.0977576416654408,0.2967293480285906,0
900,-3.7242274576106262,-3.353789945595277,4.492437108167353,0.0063998786830444755,-0.002880249733739381,0.003155481453465065,1.7646287113761426e-05,4.578829639703867e-06,3.68665171537386e-05,-1.1242204135531736e-05,1.2337888440008882e-07,-1.1118825251131646e-05,0.19663912977091552,0.09770969098873104,0.2966391297709161,0
910,-3.659987061059481,-3.3823729854576867,4.523697253169362,0.006448060537760525,-0.00283629640725288,0.003096479810883575,1.749108124963982e-05,4.5533454687983415e-06,3.717366524206683e-05,-8.37606838821588e-06,-5.251347139979646e-06,-8.37606838821588e-06,0.19656711550257638,0.09768196406024944,0.29656711550257703,0
920,-3.595269058905729,-3.4105146467191614,4.554365362579562,0.0064953987810758675,-0.002791974975944122,0.0030370756283272455,1.7335992128340602e-05,4.526802516759314e-06,3.747594275745765e-05,-9.971173344448635e-06,2.3409994805653317e-06,-1.2312172825013965e-05,0.19646743942024417,0.09765824686453956,0.2964674394202448,0
930,-3.5300819177530944,-3.4382112772793345,4.584437449877605,0.006541887333568306,-0.0027472912369692314,0.00297727668991054,1.718111034124262e-05,4.499176244368314e-06,3.777331008351892e-05,-6.877133179643677e-06,-6.877133179643677e-06,-8.397248817376026e-06,0.19638948368971326,0.09760611481749662,0.2963894836897139,0
940,-3.46443416444276,-3.4654592832356568,4.613909606629608,0.006587520227279934,-0.0027022510326063292,0.002917090828640924,1.7026528680590892e-05,4.470442126628399e-06,3.8065728249518776e-05,-5.1808405924659235e-06,-5.3320740207413465e-06,-1.051291461320727e-05,0.19630964249129496,0.09757354070652574,0.2963096424912956,0
950,-3.398334384935395,-3.492255129330753,4.64277800297195,0.006632291606381526,-0.002656860249483798,0.0028565259253908967,1.6872342147748407e-05,4.4405757185292555e-06,3.835315893571952e-05,-1.0947183763094185e-05,-1.0691727844410854e-06,-1.2016356547535272e-05,0.1962163126148865,0.0975259718871308,0.296216312614887,0
960,-3.3317912231866025,-3.518595339392056,4.671038888084758,0.006676195727822138,-0.0026111248178051377,0.0027955899078667768,1.671864795544371e-05,4.409552726065046e-06,3.863556447862498e-05,-6.898292790853972e-06,-4.6673616713554285e-06,-1.15656544622094e-05,0.19613925243872196,0.09749112678702058,0.29613925243872247,0
970,-3.264813380015954,-3.5444764967636666,4.698688590655085,0.006719226961963943,-0.0025650507105705223,0.002734290749574356,1.656554552334651e-05,4.377349082605663e-06,3.891290787613998e-05,-1.1116154259008062e-05,9.187200809817558e-07,-1.2034874339989817e-05,0.19603668329374166,0.09746036389114092,0.29603668329374216,0
980,-3.197409611969741,-3.569895244730415,4.725723519329718,0.00676137979320236,-0.0025186439427951485,0.0026726364687815513,1.6413136466274618e-05,4.343941030688418e-06,3.918515279264095e-05,-6.428080028792602e-06,-6.428080028792602e-06,-9.998342563328037e-06,0.19595373112635317,0.09741451959426703,0.29595373112635365,0
990,-3.129588730177609,-3.594848286934091,4.752140163157606,0.006802648820571505,-0.0024719105707245036,0.0026106351274781973,1.626152457430986e-05,4.309305209258334e-06,3.945226356395693e-05,-5.257108647019248e-06,-8.60006158794442e-06,-8.60006158794442e-06,0.19586858718256214,0.09737012437488954,0.2958685871825625,0
1000,-3.0613595992031986,-3.619332387781808,4.777935092021852,0.006843028758335028,-0.0024248566910466253,0.0025482948303330874,1.611081578407886e-05,4.27341874634074e-06,3.971420520225981e-05,-1.0372152643916389e-05,-2.222201577007435e-06,-1.2594354220923825e-05,0.1957779349810453,0.09732415095303013,0.2957779349810456,0
1010,-2.9927311358889606,-3.6433443728464803,4.803104957061292,0.006882514436562378,-0.002377488440101481,0.0024856237236483896,1.5961118140438054e-05,4.236259357079975e-06,3.99709434008625e-05,-8.571957006240347e-06,-4.095636261570263e-06,-1.266759326781061e-05,0.195689560104015,0.0972878643977008,0.29568956010401526,0
1020,-2.9237123081952747,-3.6668811292593784,4.827646491081586,0.006921100801690537,-0.002329811993087538,0.0024226299943115584,1.581254174779265e-05,4.1978054470224445e-06,4.022244453892467e-05,-1.196692774834342e-05,-6.424754668274575e-07,-1.1324452281515962e-05,0.19558816401437137,0.09725211323251927,0.29558816401437166,0
1030,-2.8543121340340267,-3.68993960609473,4.851556508955815,0.006958782917071287,-0.0022818335632656403,0.002359321868744852,1.5665198710275336e-05,4.158036220460884e-06,4.046867568606466e-05,-1.1590594797129151e-05,-1.205484089104124e-07,-1.147004638821874e-05,0.1954966797147673,0.09720910502520033,0.2954966797147676,0
1040,-2.7845396800967857,-3.7125168147463605,4.874831908014572,0.006995555963504063,-0.0022335594011602664,0.00229570761185257,1.5519203060016486e-05,4.116931793590032e-06,4.070960460687685e-05,-4.814920171418378e-06,-1.3828620509679658e-05,-9.01370033826128e-06,0.19540946117076274,0.0971591055790827,0.29540946117076317,0
1050,-2.7144040606777184,-3.734609829296317,4.897469668425511,0.0070314152397544264,-0.0021849957937582704,0.0022317955259661265,1.5374670672751658e-05,4.074473312151779e-06,4.09451997653533e-05,-9.367606499115079e-06,-3.262401073355368e-06,-1.2630007572470446e-05,0.19531686007114776,0.0971162845147279,0.29531686007114816,0
1060,-2.6439144364914045,-3.7562157868754826,4.919466853562327,0.007066356163058245,-0.00213614906370519,0.0021675939497870535,1.523171917003781e-05,4.03064307317113e-06,4.1175430329209066e-05,-1.0074316129573403e-05,-3.5007781241614994e-06,-1.3575094253734903e-05,0.1952206061372779,0.09707677530073254,0.29522060613727824,0
1070,-2.573080013485662,-3.7773318880161284,4.940820610363178,0.007100374269611602,-0.0020870255684992075,0.0021031112573280473,1.5090467807385954e-05,3.985424650303006e-06,4.140026617411012e-05,-1.2287272763199256e-05,-2.3007289192664887e-06,-9.986543843932767e-06,0.19512244561323658,0.09703754234902222,0.29512244561323697,0
1080,-2.5019100416495585,-3.797955396996405,4.961528169678478,0.007133465215046516,-0.0020376316996828393,0.002038355856852159,1.4951037347667468e-05,3.938803022225388e-06,4.161967788780309e-05,-1.2411617198473824e-05,1.5975584947792053e-07,-1.2571373047951744e-05,0.19502014002125045,0.09700321366186716,0.29502014002125093,0
1090,-2.430413813816735,-3.818083642176735,4.981586846608098,0.007165624774892509,-0.0019879738820324515,0.0019733361898102222,1.4813549919214275e-05,3.890764703426809e-06,4.183363677414584e-05,-6.345021459623238e-06,-6.345021459623238e-06,-1.0331806272311209e-05,0.1949292808834371,0.09695815063275391,0.2949292808834376,0
1100,-2.3586006644641784,-3.837714016328087,5.000994040827925,0.007196848845024096,-0.0019380585727456613,0.0019080607297766146,1.4678128858110206e-05,3.841297876647413e-06,4.204211485703816e-05,-7.75586051019945e-06,-4.098011218117527e-06,-1.1853871728316978e-05,0.19483781411125248,0.096914998355974,0.2948378141112528,0
1110,-2.2864799685065935,-3.8568439769521197,5.019747236905767,0.007227133442094234,-0.0018878922606267142,0.0018425379813834495,1.454489853426323e-05,3.7903925261436445e-06,4.2245084884251835e-05,-1.1159716454413408e-05,-2.8194155680764284e-06,-1.3979132022489837e-05,0.19473754242649852,0.09686998776640966,0.2947375424264988,0
1120,-2.2140611400865096,-3.8754710465931654,5.03784400460659,0.007256474703953806,-0.0018374814652699035,0.0017767764792532852,1.4413984160956217e-05,3.7380405708586894e-06,4.2442520331159e-05,-8.468040898240968e-06,-3.978446874482278e-06,-1.2446487772723246e-05,0.1946442078164136,0.09682927254236716,0.2946442078164139,0
1130,-2.141353631360263,-3.8935928131420385,5.055281999187095,0.007284868890057193,-0.0017868327362411064,0.001710784786930434,1.4285511587697259e-05,3.6842359964957916e-06,4.263439540435849e-05,-1.2735480293417296e-05,2.52249608670379e-07,-1.2987729902087673e-05,0.1945338803209761,0.09679390190831863,0.2945338803209764,0
1140,-2.0683669312799875,-3.911206930131656,5.072058961679569,0.007312312381853972,-0.0017359526522575074,0.0016445714958109653,1.4159607076329678e-05,3.62897498541114e-06,4.282068504519879e-05,-1.175298990854133e-05,-3.746909948824272e-07,-1.1378298913658902e-05,0.1944351308615327,0.09675122670051764,0.2944351308615331,0
1150,-1.9951105643717693,-3.9283111170244376,5.0881727191650565,0.0073388016831668216,-0.001684847820365571,0.0015781452240714742,1.403639706051644e-05,3.572256043169344e-06,4.3001364933197434e-05,-5.366728159216568e-06,-1.4404697886586228e-05,-9.037969727369661e-06,0.19433951054549511,0.09670476412952081,0.29433951054549556,0
1160,-1.9215940895100763,-3.944903159491481,5.103621185035807,0.007364333420555681,-0.0016335248751173368,0.0015115146155967034,1.3916007888881848e-05,3.5140801205394184e-06,4.3176411489355923e-05,-1.152863425402357e-05,-1.957765936768575e-06,-1.3486400190792145e-05,0.19423996013680062,0.0966530179101662,0.2942399601368011,0
1170,-1.847827098688626,-3.960980909683498,5.118402359246983,0.007388904343668203,-0.001581990477745093,0.001444688338906087,1.3798565552276052e-05,3.454450729654976e-06,4.3345801879369396e-05,-9.010397528669511e-06,-5.5559593923092965e-06,-1.4566356920978808e-05,0.19414699908898703,0.09661246399974337,0.2941469990889875,0
1180,-1.7738192157878114,-3.9765422864934745,5.132514328557639,0.007412511325576585,-0.0015302513153344919,0.0013776750860792957,1.3684195395820656e-05,3.3933740530209287e-06,4.350951401673052e-05,-1.2161678368272811e-05,2.076882702277093e-07,-1.236936663850052e-05,0.19403585963525422,0.09657410349369344,0.29403585963525475,0
1190,-1.699580095338828,-3.9915852758110733,5.145955266760949,0.007435151363100796,-0.0014783140999961653,0.001310483571680854,1.357302181659705e-05,3.3308590440227596e-06,4.366752656572674e-05,-1.409207141650135e-05,-2.357244658496336e-06,-1.1734826758005013e-05,0.19393991442956374,0.0965252833367718,0.29393991442956424,0
1200,-1.6251194212846372,-4.006107930768729,5.158723434903669,0.007456821577118296,-0.001426185568035899,0.0012431225316838974,1.3465167948049259e-05,3.2669175175851133e-06,4.381981894433069e-05,-2.100337543241254e-06,-1.431887041045295e-05,-1.2218532867211695e-05,0.19384036139384267,0.09648958220108685,0.2938403613938431,0
1210,-1.5504469057378982,-4.020108371979447,5.170817181494841,0.007477519212860245,-0.0013738724791234175,0.0011756007223931338,1.3360755332386619e-05,3.2015642296359626e-06,4.3966371326982745e-05,-1.0875339022238532e-05,-8.069691924161821e-07,-1.1682308214654715e-05,0.19374326978796197,0.09642420551093703,0.2937432697879625,0
1220,-1.4755722877360062,-4.033584787766282,5.182234942703725,0.007497241640194291,-0.0013213816154598321,0.0011079269193670794,1.325990358248705e-05,3.1348169440626085e-06,4.410716464726532e-05,-8.804935136206639e-06,-6.870089663582694e-06,-1.5675024799789333e-05,0.19364684035905225,0.09639081273003144,0.29364684035905275,0
1230,-1.4005053319933696,-4.046535434383483,5.192975242546943,0.007515986353893985,-0.0012687197809438074,0.0010401099163396294,1.3162730035013044e-05,3.0666964858974205e-06,4.42421806004684e-05,-1.1949404884714662e-05,1.410900862694137e-07,-1.1808314798445249e-05,0.19352904915516886,0.09634611893358894,0.2935290491551694,0
1240,-1.325255827651059,-4.0589586362292955,5.203036693064835,0.007533750973894826,-0.0012158938003364887,0.0009721585241410212,1.3069349396657612e-05,2.997226779545425e-06,4.437140164604576e-05,-1.5388151454035747e-05,-4.476719851873735e-06,-1.091143160216201e-05,0.1934327480951155,0.0962982491186419,0.2934327480951161,0
1250,-1.2498335870239634,-4.070852786050402,5.212417994487025,0.007550533245537048,-0.0011629105184252462,0.0009040815696182484,1.2979873385631028e-05,2.926434870963164e-06,4.449481100996143e-05,-1.0126743364625387e-05,4.513249916917147e-06,-1.4639993281542533e-05,0.19331672509862863,0.09627943007399685,0.29331672509862927,0
1260,-1.1742484443455845,-4.0822163451380025,5.221117935387192,0.00756633103979513,-0.0011097767991862693,0.0008358878945549898,1.2894410370677092e-05,2.8543509328183605e-06,4.4612392686925626e-05,-8.977569724547969e-06,-1.5962051624570115e-05,-6.984481900022145e-06,0.19322317770470523,0.09619400748734531,0.2932231777047059,0
1270,-1.0985102545105994,-4.093047843515511,5.229135392827035,0.007581142353494106,-0.0010564995249460688,0.0007675863545910957,1.2813065010066279e-05,2.781008251802649e-06,4.472413144252033e-05,-7.426103128083871e-06,-7.733251795912864e-06,-1.5159354923996734e-05,0.19312353668461152,0.09617158016387332,0.29312353668461216,0
1280,-1.0226288918153328,-4.103345880117859,5.236469332489429,0.00759496530951271,-0.0010030855955419193,0.0006991858181416949,1.2735937893146389e-05,2.7064431974332022e-06,4.483001281521329e-05,-1.3872269013296955e-05,2.3170250167235306e-07,-1.3640566511624602e-05,0.193004575099772,0.09611735120422595,0.2930045750997728,0
1290,-0.9466142486962543,-4.113109122962402,5.243118808800769,0.007607798156973365,-0.0009495419274812881,0.0006306951653159672,1.2663125187137385e-05,2.6306951718623084e-06,4.493002311826105e-05,-1.5026792380253176e-05,-6.568196307561434e-06,-8.458596072691742e-06,0.1929138315866945,0.096073869780389,0.29291383158669526,0
1300,-0.8704762344666493,-4.122336309311418,5.249082965042508,0.0076196392714191,-0.0008958754531002855,0.0005621232868356345,1.2594718291930272e-05,2.553806540413992e-06,4.5024149441499514e-05,-1.1729866936347577e-05,3.880589949030178e-06,-1.5610456885377755e-05,0.19278811249437416,0.09604852213348639,0.29278811249437486,0
1310,-0.7942247740515813,-4.1310262458261775,5.254361033451867,0.007630487154977377,-0.0008420931197211813,0.0004934790829532169,1.2530803505688428e-05,2.4758225427809672e-06,4.511237965302274e-05,-9.058174113001256e-06,-9.058174113001256e-06,-9.599491047728469e-06,0.19269442314613805,0.09597854744192219,0.29269442314613886,0
1320,-0.7178698067212836,-4.139177808712589,5.258952335311749,0.007640340436510891,-0.0007882018888090195,0.0004247714623701022,1.2471461704049885e-05,2.3967911850399335e-06,4.519470240074896e-05,-4.542768925986217e-06,-1.1057230255070421e-05,-1.1057230255070421e-05,0.1925921462481841,0.09595272261863767,0.29259214624818486,0
1330,-0.6414212848231068,-4.14678994385841,5.262856281029797,0.0076491978717553605,-0.0007342087351273659,0.00035600934115447323,1.2416768035689918e-05,2.3167631128747076e-06,4.527110711387379e-05,-1.4277351846274244e-05,7.100003746017778e-07,-1.3567351471672466e-05,0.1924779414238482,0.09588635188085086,0.2924779414238489,0
1340,-0.5648891725121538,-4.153861666962005,5.266072370206664,0.007657058343444322,-0.00068012064589323,0.00028720164165913875,1.2366791636922796e-05,2.2357914666305343e-06,4.5341584004210664e-05,-7.090871556991711e-06,-8.369588058777198e-06,-1.546045961576891e-05,0.1923908670818408,0.09585054932895626,0.29239086708184153,0
1350,-0.4882834444807314,-4.160392063652653,5.268600191693442,0.0076639208614209765,-0.0006259446199311894,0.00021835729143931124,1.2321595367900321e-05,2.1539317190546465e-06,4.540612406741756e-05,-1.14068872111743e-05,3.0670308283206774e-06,-1.4473918039494978e-05,0.19225813810568806,0.09581497977254094,0.2922581381056889,0
1360,-0.41161408468674887,-4.1663802896023885,5.270439423638282,0.007669784562737077,-0.0005716876668267499,0.00014948522217037477,1.2281235572803326e-05,2.0712414968032883e-06,4.546471908411061e-05,-1.56066200305631e-05,-5.002560725291e-06,-1.0604059305272099e-05,0.1921694932028066,0.09575402997852898,0.29216949320280733,0
1370,-0.33489108508119164,-4.17182557062937,5.27158983352218,0.007674648711738899,-0.0005173568060789782,8.059436856568452e-05,1.2245761866221993e-05,1.987780387008937e-06,4.5517361620864084e-05,-1.1579138851355302e-07,-1.4098972006334179e-05,-1.3983180617820625e-05,0.19206189034226262,0.09573424169892496,0.29206189034226326,0
1380,-0.2581244443347999,-4.17672720279279,5.2720512781839455,0.007678512700140285,-0.00046295906625243375,1.1693667294440363e-05,1.2215216947684881e-05,1.9036097303992865e-06,4.556404503109609e-05,-1.268029262440065e-05,1.796174760281258e-06,-1.0884117864119392e-05,0.19196385516464595,0.09565114718793173,0.2919638551646466,0
1390,-0.18132416656408165,-4.181084552479273,5.271823703834348,0.0076813760470828074,-0.0004085014841284338,-5.720794410032472e-05,1.2189636446028505e-05,1.8187924026372483e-06,4.560476345584115e-05,-7.002478583613995e-06,-9.554271694519825e-06,-1.655675027813382e-05,0.1918722818699249,0.09562637935445263,0.29187228186992553,0
